dnsmos
2.2638166
2.355666
3.0103736
2.4174101
2.3408306
3.3245237
2.0443864
2.548468
2.6092918
2.3062556
2.3524365
2.490947
2.4552429
2.1803207
2.2145488
2.5181775
2.418102
2.5820143
2.2570589
2.3078341
2.458421
2.8384187
3.080864
2.564617
2.419319
2.3657358
2.722644
2.1234298
2.3247225
2.3678207
2.3896782
3.056013
2.2818115
2.1083708
2.2112637
2.6648533
2.5684412
2.2981238
2.6767094
2.8917336
2.4420083
2.2719657
2.5330555
2.3227558
2.321883
2.2494864
3.2616127
3.0139523
2.5047927
2.3394349
3.6053183
2.3894012
2.8743808
2.8913379
2.998584
2.593716
2.2873077
2.1229968
3.3778758
2.20629
2.534699
2.5275276
2.9143753
2.2187972
2.9841805
2.4455326
2.3320732
3.6484802
2.3989463
3.0023572
2.4407725
2.4936478
2.3376184
2.3520095
2.3229196
2.7530487
2.8452919
2.4836943
2.4415398
2.5453942
2.9674518
2.913635
2.408714
2.1164844
2.1847615
2.3443882
2.178394
2.197477
2.6448686
2.2019773
3.0812762
2.2458236
2.2380846
3.2383378
2.3730397
2.4780796
2.2801776
2.4144619
3.914147
2.0893874
3.0593364
3.217899
2.252411
2.7213523
2.3236918
2.3314192
2.4249434
2.4213016
2.6353076
2.479656
2.0823274
2.6146436
2.1277542
2.4709384
2.3196924
2.6753047
2.4306982
2.724316
2.1613612
2.2214382
2.4493425
2.2701237
2.1402917
2.8412967
2.497505
2.2174366
2.1785054
2.552605
2.578262
2.1035244
2.8637617
2.6626956
2.4263256
2.417116
2.2537305
2.4664083
2.1556218
2.154495
3.0362818
2.7337406
2.0084245
2.3062212
2.3017247
2.2807336
2.1377819
2.2
2.4836898
2.4878259
2.4520602
2.0645945
2.2123098
2.1132677
2.3680902
2.2419903
3.171598
2.2402675
2.2341132
2.5237906
2.3889308
2.3930304
2.0579193
3.1230125
2.6715813
2.36523
2.8012547
2.3040307
2.4102342
2.8093224
2.5741615
2.9211729
2.242326
2.7545764
2.1962888
2.3214262
2.560568
2.8148036
2.412741
2.5937958
2.5511224
2.6924825
2.1935601
2.4996889
2.6270032
2.1888583
2.251704
2.8062763
2.6924608
2.2608733
2.3267
2.1743643
2.0616999
2.449272
2.5614724
2.3337746
2.313727
2.345792
2.3622384
2.129273
2.1627147
2.315798
2.8056343
2.8635342
3.117878
2.1925309
2.3761964
2.9230347
2.3887098
2.273684
2.0629923
2.3179672
2.9317749
2.4608092
2.1627412
2.3790302
2.28879
