Filename,Zero-Crossing Rate
--aE2O5G5WE.wav,0.16430062055587769
-30H9V1IKps.wav,0.042972382158041
-3IGxVTJvgI.wav,0.09867403656244278
-5-vmt2iKT0.wav,0.10681922733783722
-5S70zOSw30.wav,0.062333960086107254
-5xOcMJpTUk.wav,0.12734495103359222
-6RN8skIHU4.wav,0.024841558188199997
-6gC_nlUBfA.wav,0.12284664809703827
-6x2PtSRfJU.wav,0.044995859265327454
-8S_tLKfeJg.wav,0.2804098427295685
-8n2NqDFRko.wav,0.17410816252231598
-9Nl3LZBCOo.wav,0.027564628049731255
-9c1c8G_WO8.wav,0.03541768714785576
-Ar7D-GARhI.wav,0.12202068418264389
-AswFDuOptQ.wav,0.141948863863945
-BqpAyCLh7U.wav,0.1204354465007782
-CgdUiJaNdU.wav,0.06199980527162552
-DLL8LaKq-c.wav,0.061275143176317215
-DWRAxaH_RY.wav,0.05138189718127251
-DvxsHG1tuo.wav,0.2613592743873596
-En5nC5Tka4.wav,0.11967508494853973
-H5kC4WsuI8.wav,0.04306137189269066
-HN5kqCKpEA.wav,0.07510937750339508
-IZsyroG6yo.wav,0.18958789110183716
-ItCGHv_9Gs.wav,0.021271903067827225
-JBvPwxaVVg.wav,0.11354731768369675
-Jam3cjbeFQ.wav,0.0736856684088707
-JuVh6islEI.wav,0.10918722301721573
-KaRoM5LnHc.wav,0.05773266777396202
-KiAK66YwW8.wav,0.07021119445562363
-L44JqysUy8.wav,0.058778055012226105
-L68XDzhn2g.wav,0.024851255118846893
-LBl0UeKNyU.wav,0.03266032785177231
-MZx1np1Ddc.wav,0.2634757161140442
-M_5w6KKfgQ.wav,0.12501022219657898
-Mu1AWT_x54.wav,0.03226808086037636
-N2reaP4SoI.wav,0.036897484213113785
-QE9dqhf_D8.wav,0.017478326335549355
-QVqh513RxQ.wav,0.09242597222328186
-QcXMPUNMeM.wav,0.08249165862798691
-QivqOnaPIc.wav,0.32478564977645874
-RIzfomIqZc.wav,0.035148780792951584
-RRi3QktLdc.wav,0.1245625764131546
-RfUo7Hb8TE.wav,0.33677583932876587
-Ry1YNVPPCM.wav,0.04603986442089081
-T-ZI1MZ44g.wav,0.09482847899198532
-Tea8DpWZQM.wav,0.055317431688308716
-U3Xh6Fsw50.wav,0.08122724294662476
-UGmXiQ8yiY.wav,0.12433023005723953
-V7u2HffQAE.wav,0.07409832626581192
-VXpZuIsb_g.wav,0.0977664366364479
-WFsDr9xBVo.wav,0.04526529088616371
-WmL01c-4ZE.wav,0.0653567761182785
-XxJ50brqGw.wav,0.020126527175307274
-b1l5v-fpNs.wav,0.052832625806331635
-b6pKB99TKg.wav,0.1170080229640007
