Filename,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12
p226_001.wav,-315.51263427734375,15.083763122558594
p226_002.wav,-336.45965576171875,28.068153381347656
p226_003.wav,-294.0574645996094,25.462942123413086
p226_004.wav,-246.0267333984375,22.008880615234375
p226_005.wav,-320.654052734375,13.176756858825684
p226_006.wav,-322.698486328125,-9.015657424926758
p226_007.wav,-242.2801055908203,-12.898571968078613
p226_008.wav,-188.55108642578125,-41.33238220214844
p226_009.wav,-420.8157958984375,52.634586334228516
p226_010.wav,-408.96331787109375,44.631439208984375
p226_011.wav,-388.8634033203125,36.249942779541016
p226_012.wav,-410.5762023925781,36.92282485961914
p226_013.wav,-276.9128723144531,-70.19266510009766
p226_014.wav,-249.6702117919922,-64.24079132080078
p226_015.wav,-231.222900390625,-65.14737701416016
p226_016.wav,-213.89187622070312,-103.36439514160156
p226_017.wav,-322.3798522949219,-10.47841739654541
p226_018.wav,-314.1076965332031,-23.28305435180664
p226_019.wav,-281.4446105957031,-22.854753494262695
p226_020.wav,-199.98837280273438,-61.618797302246094
p226_021.wav,-357.6455383300781,36.53878402709961
p226_022.wav,-344.34698486328125,18.697519302368164
p226_023.wav,-335.7229919433594,32.55971908569336
p226_024.wav,-296.12042236328125,40.91132354736328
p226_025.wav,-263.88311767578125,-7.376039505004883
p226_026.wav,-245.9997100830078,-5.288848400115967
p226_027.wav,-193.76580810546875,-36.48759841918945
p226_028.wav,-166.37319946289062,-32.956077575683594
p226_029.wav,-296.1207275390625,18.119232177734375
p226_030.wav,-228.88131713867188,6.155644416809082
p226_031.wav,-238.26344299316406,3.5625739097595215
p226_032.wav,-202.75025939941406,-5.264450550079346
p226_033.wav,-312.7807922363281,28.436235427856445
p226_034.wav,-311.66015625,19.660917282104492
p226_036.wav,-244.41879272460938,9.034168243408203
p226_037.wav,-200.10769653320312,4.491650104522705
p226_039.wav,-328.3196716308594,3.246103286743164
p226_040.wav,-260.89697265625,-7.4503960609436035
p226_041.wav,-243.2657470703125,-10.383661270141602
p226_042.wav,-246.82437133789062,-2.3992772102355957
p226_043.wav,-335.3852233886719,58.23838806152344
p226_044.wav,-318.680908203125,21.520313262939453
p226_045.wav,-284.16473388671875,20.055559158325195
p226_046.wav,-229.92686462402344,20.107757568359375
p226_047.wav,-308.8177185058594,-9.121504783630371
p226_048.wav,-299.206787109375,-4.4012908935546875
p226_049.wav,-251.91864013671875,-18.275941848754883
p226_050.wav,-202.1097869873047,-21.39348602294922
p226_051.wav,-425.0192565917969,42.08799743652344
p226_052.wav,-411.2381896972656,29.428882598876953
p226_053.wav,-452.6534729003906,32.645931243896484
p226_054.wav,-377.79925537109375,29.219335556030273
p226_055.wav,-329.6470031738281,-27.261775970458984
p226_056.wav,-240.51295471191406,-84.55501556396484
p226_057.wav,-303.9664611816406,-63.849884033203125
p226_058.wav,-178.0999298095703,-97.16851806640625
p226_059.wav,-286.007568359375,-31.80296516418457
p226_060.wav,-276.2069091796875,-36.02225112915039
p226_061.wav,-228.94358825683594,-61.35670852661133
p226_062.wav,-185.86849975585938,-50.52178955078125
p226_063.wav,-320.20001220703125,36.10822677612305
p226_064.wav,-329.1157531738281,36.13043212890625
p226_065.wav,-288.740478515625,39.47483825683594
p226_066.wav,-287.9161376953125,1.5473575592041016
