Filename,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12
--aE2O5G5WE.wav,-188.0739288330078,33.92155075073242
-30H9V1IKps.wav,-284.05291748046875,70.69575500488281
-3IGxVTJvgI.wav,-324.5934753417969,75.40809631347656
-5-vmt2iKT0.wav,-229.9078826904297,32.74650955200195
-5S70zOSw30.wav,-245.6227569580078,52.997520446777344
-5xOcMJpTUk.wav,-315.0251770019531,106.19884490966797
-6RN8skIHU4.wav,-374.3826599121094,46.69795608520508
-6gC_nlUBfA.wav,-239.68858337402344,39.667823791503906
-6x2PtSRfJU.wav,-396.703857421875,72.19377899169922
-8S_tLKfeJg.wav,-115.90457916259766,30.40329360961914
-8n2NqDFRko.wav,-137.19793701171875,62.15036392211914
-9Nl3LZBCOo.wav,-347.59356689453125,25.15277671813965
-9c1c8G_WO8.wav,-364.0669250488281,49.422706604003906
-Ar7D-GARhI.wav,-310.2088623046875,76.59014129638672
-AswFDuOptQ.wav,-220.18405151367188,41.490234375
-BqpAyCLh7U.wav,-312.3500671386719,50.050411224365234
-CgdUiJaNdU.wav,-286.36395263671875,37.13262176513672
-DLL8LaKq-c.wav,-283.53631591796875,38.93779373168945
-DWRAxaH_RY.wav,-340.19207763671875,64.96186065673828
-DvxsHG1tuo.wav,-145.48782348632812,33.44770050048828
-En5nC5Tka4.wav,-254.86402893066406,33.28892135620117
-H5kC4WsuI8.wav,-394.4340515136719,122.9459457397461
-HN5kqCKpEA.wav,-238.29202270507812,49.55293273925781
-IZsyroG6yo.wav,-194.93638610839844,81.66365814208984
-ItCGHv_9Gs.wav,-451.0340270996094,70.47169494628906
-JBvPwxaVVg.wav,-192.95596313476562,49.60232925415039
-Jam3cjbeFQ.wav,-304.35443115234375,140.21311950683594
-JuVh6islEI.wav,-275.41925048828125,47.95425033569336
-KaRoM5LnHc.wav,-387.8917541503906,69.02191162109375
-KiAK66YwW8.wav,-340.6609191894531,31.005382537841797
-L44JqysUy8.wav,-447.21502685546875,58.90177536010742
