Filename,Zero-Crossing Rate
--aE2O5G5WE.wav,0.12778807460846867
-30H9V1IKps.wav,0.2076338605182927
-3IGxVTJvgI.wav,0.11219479589617169
-5-vmt2iKT0.wav,0.10466212296983758
-5S70zOSw30.wav,0.10087822650812064
-5xOcMJpTUk.wav,0.09486024506960557
-6RN8skIHU4.wav,0.1330164225638051
-6gC_nlUBfA.wav,0.18363566741589327
-6x2PtSRfJU.wav,0.04646602196925754
-8S_tLKfeJg.wav,0.4925749528712297
-8n2NqDFRko.wav,0.1402885277697216
-9Nl3LZBCOo.wav,0.28874868583236657
-9c1c8G_WO8.wav,0.1250296287166262
-Ar7D-GARhI.wav,0.0698400793938515
-AswFDuOptQ.wav,0.10017242785672854
-BqpAyCLh7U.wav,0.11716257613109049
-CgdUiJaNdU.wav,0.198757658425174
-DLL8LaKq-c.wav,0.3075620993589744
-DWRAxaH_RY.wav,0.0903478918938515
-DvxsHG1tuo.wav,0.14073602450696054
-En5nC5Tka4.wav,0.19456478393271462
-H5kC4WsuI8.wav,0.1261464979698376
-HN5kqCKpEA.wav,0.12469071744489559
-IZsyroG6yo.wav,0.1024518289588167
-ItCGHv_9Gs.wav,0.05815463992974239
-JBvPwxaVVg.wav,0.10838144395301624
-Jam3cjbeFQ.wav,0.13620667778422274
-JuVh6islEI.wav,0.10661184926044083
-KaRoM5LnHc.wav,0.11199313913863108
-KiAK66YwW8.wav,0.15522585556844548
-L44JqysUy8.wav,0.09075573702146171
-L68XDzhn2g.wav,0.13407908570185614
-LBl0UeKNyU.wav,0.1468049865864269
-MZx1np1Ddc.wav,0.07842408642691415
-M_5w6KKfgQ.wav,0.08354367568155452
-Mu1AWT_x54.wav,0.08872217589907193
-N2reaP4SoI.wav,0.12914529256090487
-QE9dqhf_D8.wav,0.23016060034802785
-QVqh513RxQ.wav,0.12464806458830549
-QcXMPUNMeM.wav,0.09041133446925755
-QivqOnaPIc.wav,0.5518812989414154
-RIzfomIqZc.wav,0.1195416727088167
-RRi3QktLdc.wav,0.1336259244489559
-RfUo7Hb8TE.wav,0.08074540494489559
-Ry1YNVPPCM.wav,0.4049452104364608
-T-ZI1MZ44g.wav,0.05020007069315545
-Tea8DpWZQM.wav,0.11224737749413145
-U3Xh6Fsw50.wav,0.06394558439675174
-UGmXiQ8yiY.wav,0.23478964254640372
-V7u2HffQAE.wav,0.08045538174303944
-VXpZuIsb_g.wav,0.16861223897911834
-WFsDr9xBVo.wav,0.13517686883700697
-WmL01c-4ZE.wav,0.10808462333236658
-XxJ50brqGw.wav,0.19556909677933673
-b1l5v-fpNs.wav,0.18323688551334108
-b6pKB99TKg.wav,0.14671322143271462
-cVFtuOI5uo.wav,0.11236359846287702
-dEOa2GkXHw.wav,0.07996143597737819
-eEhWLICanU.wav,0.06267673288863108
-efgThyiXWI.wav,0.04457137608292079
-fEwlyG05Co.wav,0.10789996012180975
-fnhkx-XXeI.wav,0.053521742676914154
-fwDsIyHHb8.wav,0.3903870903422274
-gSxU1ceCLY.wav,0.11796467154872389
-gfBxHm8lhg.wav,0.34375793032192575
-hMwszM13PI.wav,0.20356116770591648
-kkTpMU4QS8.wav,0.10594910092807425
-lUCohWH9xg.wav,0.12009493967326139
-lYg4hm25hU.wav,0.05834224550464037
-lw0uLmWjlE.wav,0.10638753444025523
-mNbbwgUZtQ.wav,0.2742305321925754
-mlRMOia7DU.wav,0.2530803636165893
-nf_tbb2ixE.wav,0.09704448230858469
-ockHs8mYQo.wav,0.09919630879103536
-oxqoh8EgGw.wav,0.1784979517111369
-peDsjbcA-0.wav,0.09929329502610208
-pjK2u3Qtxc.wav,0.08548887035962877
-pzwalZ0ub0.wav,0.1907724013350939
-q1pzc3VMrg.wav,0.1246034839037123
-qdu3Aw0aNU.wav,0.1334016096287703
-qovh3DNoX0.wav,0.10098585230568445
-rIyGq-gIQw.wav,0.11781172962587007
-skhG36uWM0.wav,0.1673796403712297
-t_n44IaDBw.wav,0.19494190705128206
-uCkr7KFkYg.wav,0.1518305448810905
-uIEWKSQ1z4.wav,0.14911497607308585
-uWB_lkFDhg.wav,0.14306753915313225
-v423vsVOk8.wav,0.12960411832946636
-v9-b0vPRKU.wav,0.09517632504350348
-xUhOdzwLtw.wav,0.09440821671983758
-xeYpMf97eU.wav,0.12433272005510441
-z0muTLomL4.wav,0.09979873285060975
-z0q4AgXQwo.wav,0.0926952671838747
-z7_vq6OYb0.wav,0.13946150848317865
-zBm-sH0vOk.wav,0.14761841103538284
0-3jSTs2Zsw.wav,0.11089875471287702
0-bqcP2usR4.wav,0.0851512652262181
0150dZu3Na8.wav,0.11649701639187117
021B2ozAjNg.wav,0.059464952508700694
02JEvDAcq7U.wav,0.1731125619405371
02R_w3cr1i4.wav,0.15145781975058004
02q5C77_xeQ.wav,0.1403315780887471
04JKX_vlePE.wav,0.22287603320765662
06k-cXmaeAY.wav,0.11706854517111369
07J4uVMPSW4.wav,0.07373839907192575
07MJhv4uVlU.wav,0.1636750471287703
07aVkZp3k7Q.wav,0.1380759679524362
07eQfg1IXzw.wav,0.0261723281612529
08JpxCv_Bek.wav,0.10328564566415313
09aRpEfUxT0.wav,0.10928210194315545
09w-ZFasRvE.wav,0.09289918974767981
0B3y6sa8jgw.wav,0.19234089508410673
0CDP7zl6wCQ.wav,0.03266159730278422
0DgH-2g6Tmk.wav,0.08284580735208817
0E8p38QTjgI.wav,0.04955544881090487
0Ei3BcBr5aE.wav,0.1521942067865429
0F3WEUPxWCM.wav,0.1664031222197509
0FMdORf5iGs.wav,0.08922631779292343
0G6lil4WFEM.wav,0.11235000362529002
0GQFYsxMP9Y.wav,0.11826149216937355
0I3E-auy8JA.wav,0.10729952146171694
0K-zyeLuKho.wav,0.06367028893561485
0KXI3QmISXM.wav,0.1725332167198376
0L7-8yqgMEo.wav,0.07739201167343387
0LoFUGfk6MY.wav,0.12884167452146172
0M8SMwwe0Ow.wav,0.08108527588457076
0MOeailZgUo.wav,0.17427675464037123
0NSzeHaja5o.wav,0.09605205916473318
0NbN9By4eYw.wav,0.10469157845127611
0OLpIiSBlfc.wav,0.14381298941415313
0PIt9R2GD8Q.wav,0.09086222991589327
0PKXu1l0OJk.wav,0.1546911252900232
0PWLf2cAkU8.wav,0.11336508483178655
0PpQ8rBtnVM.wav,0.06441234048723898
0Q5mzNz2hiA.wav,0.05973684926044084
0QDYPyHwLhk.wav,0.078626876087587
0QSZ9Fr1qeQ.wav,0.2520970036977958
0Q_-akJTU-0.wav,0.12441428908062645
0R348vGkjyw.wav,0.09754635839617169
0RlxIDv_78w.wav,0.14690471145341982
0SEHGxAQL18.wav,0.19308974405452436
0StCxWx9dV8.wav,0.0990134679524362
0SypBcVpZ0E.wav,0.09134824535962877
0TPOLU68O9s.wav,0.08833790553435114
0VwX92X3iPc.wav,0.06486436883700696
0WZ8CocF6DQ.wav,0.15115760042053364
0WcaojOADSk.wav,0.13664964290893272
0WmhtEzutdc.wav,0.1520254042198376
0Wovyc4_k8Y.wav,0.06830612855278423
0X6CXKUbX6g.wav,0.19995400413283063
0XVYUK5G_sw.wav,0.1628814338235294
0XXyOMw32z8.wav,0.15320022476798145
0Y2Pt02QXFQ.wav,0.12859130292923435
0Zh8HjR0CbM.wav,0.09322659875290024
0_h8K8CMaF0.wav,0.11276691197795824
0_utuoBWKmo.wav,0.05002535306490385
0auuJJiE2xI.wav,0.4016492803799304
0d3kh_lETKc.wav,0.09429039479408352
0dLpcotJusI.wav,0.07859402189675174
0e1wdxCx0ME.wav,0.07127093604988399
0ehwxbvn3d0.wav,0.13307420062354988
0ey3c39Vll8.wav,0.17710108214907191
0fFIg5WLnm0.wav,0.1733602360063805
0gcJJ_M3gP0.wav,0.12347171367459396
0ghsGP6AeHw.wav,0.23137847121519722
0h6dpegN0f4.wav,0.1302566705336427
0hdanhk-EdE.wav,0.08288545896171694
0hoeAmqwvyY.wav,0.11254826167343387
0iNkEzDn2ys.wav,0.13890072143271462
0ibiAsHSauA.wav,0.25072505800464034
0jFN112eGVQ.wav,0.09806690705128206
0jaaX-we-8g.wav,0.09362651355858469
0jzTEIxgsjM.wav,0.10436303654292343
0khKvVDyYV4.wav,0.08685288573085846
0l1Z-qU6dtI.wav,0.13461494888341066
0l70KR79oOI.wav,0.10051909621519721
0pxApm5Y6eM.wav,0.20317144902842227
0qQL0t97qf8.wav,0.15256353320765662
0qUXJz4HH_E.wav,0.2613426261600928
0qZ3tI4nAZE.wav,0.14830774694055945
0qri4nnfgQQ.wav,0.10846188007540604
0rAyrmm7vv0.wav,0.08201199064675174
0urv4EcbPAM.wav,0.08439788464327146
0v--fTVAWE8.wav,0.13138730785962877
0vEuPMg759s.wav,0.15894744235788863
0vjJHHSeCqM.wav,0.1844604208961717
0vxnu9MTHg8.wav,0.11692693227958237
0y7HFtVsLiw.wav,0.17688129894141533
0yRn5wEopkQ.wav,0.20376848897911834
0zI3XimbdLI.wav,0.18483767763921113
1--9ZSW-7Rg.wav,0.3252644195910673
1-fXYR9FTfM.wav,0.13197868329466358
100CKdZMyQw.wav,0.2561674427213217
10mtAupS0I4.wav,0.018268063007540605
11p3k7duyKc.wav,0.09216506851798144
12hZKc3FZOY.wav,0.163104063950116
12yjIm0Z8Cw.wav,0.1114153585411833
13gVMuGhK3g.wav,0.12414239232888631
15cExYBs0D4.wav,0.11370382286832946
15htpcg-ii4.wav,0.11470757504350348
15mQMIemjFM.wav,0.06047210339327146
15zV8DW9sPY.wav,0.11742654256090487
161-FGTcecc.wav,0.13920207366589327
17BqM45nQxI.wav,0.14742015298723898
17bfDrV7bvY.wav,0.1090838438950116
17kDSc8viaY.wav,0.10597402479698376
192AgE8E-cw.wav,0.26249932025812067
19Pp9QEw17U.wav,0.04975257395591647
19tPF3TY3g0.wav,0.12471337550754061
1BQW0MFUhL8.wav,0.12616802312935035
1BTJQY-2OwY.wav,0.16936335375580047
1CKGuGiDxYA.wav,0.08308803013392857
1EqtrXZjiJY.wav,0.10580146257267442
1FBW61gbpaA.wav,0.11111967082366589
1G3TdBrW7ys.wav,0.010676479118329467
1GG3QoDNLFM.wav,0.12376400268271462
1H1yR1SK4_M.wav,0.13186426007830626
1HPYHsdLYCQ.wav,0.09354692976051401
1Is1xfDjZrw.wav,0.07693431880800464
1IxBagCJeZc.wav,0.11930036434164733
1J-v2SVsSPQ.wav,0.1432101641814721
1JbzuVEv3Sw.wav,0.06941977233178655
1LqxWWqSQe4.wav,0.12040494489559164
1M-zH_FQDdM.wav,0.13050704212587008
1MrNSdFGxtE.wav,0.12913622933584687
1NBfq3jtaC8.wav,0.04056359665023202
1O7poxGGFws.wav,0.08684382250580046
1PXdsHgpRgA.wav,0.11132019467807425
1Pe-XrXSg64.wav,0.15506158461426914
1QN_iWjfMOc.wav,0.21594606474767983
1SlgQmZlEZA.wav,0.100111251087587
1TB3-XSom_A.wav,0.06126740139211137
1TpuuM-CRfE.wav,0.0665965777262181
1UUgZFviPSo.wav,0.09926157373839907
1Ul-LlPhELw.wav,0.05796725456786543
1W0qnjiRqiI.wav,0.11129980242169374
1XnU-eIbupI.wav,0.10524216937354988
1Yb6ydbo0cg.wav,0.08071214325573979
1Ziku4FLka4.wav,0.07589771244199536
1_CJYwtUVaI.wav,0.07298048687645012
1_JunAtzHms.wav,0.1359438442575406
1_dN8IWAC8s.wav,0.08980183258410673
1a6-xAO5Dik.wav,0.12697011854698376
1bOukvpECmU.wav,0.17774457112819025
1blEjTegTzY.wav,0.08479326783642692
1c5rSQsqmBE.wav,0.04388186992459397
1cFHCB6bR8I.wav,0.1510397784947796
1cjduhFyTkA.wav,0.09781259063225058
1d0fsHq1qks.wav,0.1603057932134571
1dUdXkgyO9k.wav,0.15178636165893272
1e3_ucOz0Ik.wav,0.31355876059987436
1eI2-vhs0YY.wav,0.08491957720588235
1eQSkR2w0R8.wav,0.19377628335266822
1eW-T6vtO7k.wav,0.06601766422563805
1eevpRge3Fo.wav,0.06121642075116009
1ef2v0i7w0w.wav,0.12353889309630102
1ej-NI9vgkk.wav,0.10274071925754061
1et9yT2BYD0.wav,0.0535160781612529
1f6pK2x8T1s.wav,0.22419699825986078
1fP9nwukYk4.wav,0.13684450224767983
1fjITP_5GKc.wav,0.060962650449535964
1gr_BhwBB6o.wav,0.14659539950696054
1hJB8Fg5UKI.wav,0.12790919174382717
1hizec7Ei2Y.wav,0.04428065182714617
1i_gKILNaaA.wav,0.05806695004350348
1jyBARHxmlc.wav,0.09440368510730858
1kAllg1w92I.wav,0.10331456801470588
1kjnqM-ptrk.wav,0.2533930448810905
1kodCcFED6E.wav,0.0929705626450116
1l37vMB7dic.wav,0.21709596142691415
1lBl4WXrFxE.wav,0.1844558892836427
1lF4g89LKmc.wav,0.12709020627900233
1lu0itJYSDQ.wav,0.13039261890951276
1mtro6Jnz3c.wav,0.06605731583526682
1n10YoQuAvw.wav,0.25399688225058004
1o6y6ssTCgU.wav,0.19451833490429235
1o7iTDLNTFk.wav,0.1555895174738979
1oCHQamtZNU.wav,0.19384878915313225
1pJkb87_m_0.wav,0.05597334505510441
1puLrugy32w.wav,0.04526287884280743
1qBjFpRa0LA.wav,0.02599786107888631
1rQt2kGpe8E.wav,0.1861982943010441
1tWHY-_ZqpM.wav,0.1187554379350348
1tt5hIKEBYo.wav,0.10794743880849754
1u_aTrPYpDY.wav,0.44618483541183296
1xRoPmw1yCY.wav,0.19148895192865428
1y7lQSNaMjw.wav,0.06559395845417633
1yHJDtjtSCo.wav,0.2121027996415212
1zFcAqNQBZY.wav,0.15693653929814386
1zoqi-E5vFY.wav,0.11311471323955917
2-APL9g4ito.wav,0.15800713275812064
21hoAaR-W_c.wav,0.07032722774071926
21t4gB5IhFs.wav,0.08758487879672897
229OPDf-tCQ.wav,0.1486482199825986
23UWAHaywwo.wav,0.1126026410237819
23wEmj-EWVI.wav,0.06969959940545244
24QxEmxh-tc.wav,0.12414239232888631
25TiEJB46Qg.wav,0.09982915820765662
25uBY_Z_7eM.wav,0.162077653712297
26vAxPCeIik.wav,0.11333789515661252
28oK-ruIvVw.wav,0.15639274579466358
2BK1ZmLWSDU.wav,0.08876749202436195
2BzEcX91rgc.wav,0.11693939421403712
2CCoRCKf-wI.wav,0.2376876087587007
2Cb9U8poEEI.wav,0.13757975638051045
2CvioUWZjlo.wav,0.12122403386020882
2DYxo-rDq8g.wav,0.11610229790647922
2DtIskP6SN0.wav,0.1285119997099768
2E346_XUqKg.wav,0.11165213529582367
2EVcnKR39PI.wav,0.11929356692285382
2FLIm0ckqP8.wav,0.1215038609338747
2Ft6ij3bRIk.wav,0.26652452508700697
2Gu16Qh4EHw.wav,0.12590801069889163
2IRvx2GQ39M.wav,0.1820852519660596
2ISa3HmEvuo.wav,0.1486097012761021
2IpCIYF0lVU.wav,0.09923551696635731
2K5j6V0vsvM.wav,0.07302013848607888
2LnkfTirErI.wav,0.012610344765081206
2MIXPd5lbc4.wav,0.0928742658787703
2MWzuMAxMlE.wav,0.13215768198955916
2P1vG5m_l6s.wav,0.09734810034802784
2PFH3v-i4sE.wav,0.13147114269141533
2QQX3Wvigg4.wav,0.0733158262035963
2QcOD8uCu0E.wav,0.2684085429959397
2Qrkz7YP7IA.wav,0.11394513123549883
2R6Z3aNoUO0.wav,0.09882545944478908
2RG9rOHHYWY.wav,0.12988847701566125
2RWHaygDMvs.wav,0.16256706786542924
2SiiWMkPHms.wav,0.11571246012180975
2TPXZlM7ZbM.wav,0.027453641603828308
2TUhNRH_cag.wav,0.10382150884570766
2VApTcm7Enk.wav,0.1738349224187935
2VMfJymq_lY.wav,0.13500806627030162
2VqKshkkHLU.wav,0.19180956351508122
2WMF0NV0Hyw.wav,0.16042701384860789
2XFwH-VGWjU.wav,0.11796240574245939
